open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
1762126500000000,3874.90000000,3900.00000000,3873.92000000,3894.23000000,5126.69990000,1762126799999999,19943465.78648200,25300,3503.85910000,13626010.37066700,0
1762126800000000,3894.23000000,3906.79000000,3890.52000000,3901.08000000,3737.43450000,1762127099999999,14576831.38938400,24730,2308.02970000,9001896.74667900,0
1762127100000000,3901.08000000,3906.45000000,3900.53000000,3903.97000000,1301.19970000,1762127399999999,5078726.58520500,14712,776.69410000,3031363.24636300,0
1762127400000000,3903.97000000,3911.76000000,3903.70000000,3910.30000000,1900.76180000,1762127699999999,7429761.63572800,17814,1081.16680000,4226062.24620400,0
1762127700000000,3910.32000000,3916.27000000,3906.57000000,3906.58000000,1634.28860000,1762127999999999,6394524.02127200,16790,945.91600000,3701248.91341100,0
1762128000000000,3906.58000000,3909.05000000,3899.90000000,3904.51000000,1528.69110000,1762128299999999,5967689.05152500,22089,495.17510000,1932987.58117600,0
1762128300000000,3904.51000000,3913.19000000,3904.50000000,3913.19000000,1199.89400000,1762128599999999,4690504.58024300,13419,686.67160000,2684168.91190300,0
1762128600000000,3913.18000000,3913.74000000,3905.03000000,3908.64000000,1371.94500000,1762128899999999,5362804.22193500,17110,752.61850000,2941351.14593000,0
1762128900000000,3908.64000000,3914.29000000,3907.21000000,3911.47000000,1243.24160000,1762129199999999,4862623.42797300,18036,795.54380000,3111602.51730600,0
1762129200000000,3911.46000000,3912.67000000,3900.30000000,3900.51000000,937.49730000,1762129499999999,3660800.41779400,18879,387.13790000,1511904.86881300,0
1762129500000000,3900.51000000,3901.91000000,3893.49000000,3893.99000000,1355.84210000,1762129799999999,5283082.78170000,15783,499.57800000,1946544.39050200,0
1762129800000000,3893.99000000,3897.40000000,3887.45000000,3887.78000000,1107.29090000,1762130099999999,4309277.78963800,12967,397.70680000,1548187.82600200,0
1762130100000000,3887.78000000,3889.76000000,3885.99000000,3886.48000000,615.13950000,1762130399999999,2391187.45440600,11230,258.52870000,1005002.82524000,0
1762130400000000,3886.47000000,3888.00000000,3885.10000000,3887.84000000,821.09850000,1762130699999999,3191551.74347400,12704,463.43440000,1801334.28399700,0
1762130700000000,3887.84000000,3891.93000000,3883.40000000,3883.79000000,724.65620000,1762130999999999,2817311.65094500,15262,378.26070000,1470731.35618300,0
1762131000000000,3883.80000000,3885.12000000,3872.96000000,3873.64000000,2845.60880000,1762131299999999,11036409.20001700,17817,1351.41870000,5241417.94736900,0
1762131300000000,3873.65000000,3873.72000000,3863.27000000,3865.11000000,2445.92080000,1762131599999999,9458121.06190500,27513,1116.39580000,4316379.18956400,0
1762131600000000,3865.12000000,3865.12000000,3853.99000000,3856.82000000,3879.82540000,1762131899999999,14972494.49005900,38957,1395.69190000,5386821.39013900,0
1762131900000000,3856.82000000,3859.64000000,3850.00000000,3858.65000000,2438.10870000,1762132199999999,9398395.17724800,27720,983.78480000,3792253.47650300,0
1762132200000000,3858.65000000,3862.53000000,3855.58000000,3858.91000000,1632.28420000,1762132499999999,6298729.86898800,22708,1121.60140000,4327860.55253200,0
1762132500000000,3858.90000000,3861.35000000,3853.13000000,3856.55000000,1704.72830000,1762132799999999,6576520.77005000,20998,1221.53150000,4712507.75424700,0
1762132800000000,3856.55000000,3857.64000000,3850.03000000,3850.78000000,1765.97760000,1762133099999999,6804743.26010800,20574,1120.15770000,4316691.58046200,0
1762133100000000,3850.77000000,3852.58000000,3841.15000000,3848.51000000,4805.09730000,1762133399999999,18481508.90575400,26695,2641.53100000,10160736.65791100,0
1762133400000000,3848.51000000,3852.58000000,3846.44000000,3846.88000000,2369.36110000,1762133699999999,9121819.65908300,16500,1790.92460000,6895068.66705200,0
1762133700000000,3846.89000000,3846.89000000,3828.59000000,3841.10000000,7533.86690000,1762133999999999,28894106.89641400,41376,3171.81270000,12165466.57780900,0
1762134000000000,3841.10000000,3845.27000000,3837.22000000,3842.38000000,1817.90200000,1762134299999999,6982385.62965200,18443,1209.82810000,4646973.41636900,0
1762134300000000,3842.37000000,3845.99000000,3838.46000000,3841.23000000,1801.02490000,1762134599999999,6920223.61191100,15929,1249.75010000,4802042.71842500,0
1762134600000000,3841.23000000,3842.87000000,3836.11000000,3838.30000000,1533.86660000,1762134899999999,5888347.48733700,11719,1066.40670000,4093875.49565400,0
1762134900000000,3838.30000000,3839.74000000,3835.47000000,3837.47000000,1866.43860000,1762135199999999,7162649.86877800,10151,1313.32340000,5039974.72273100,0
1762135200000000,3837.48000000,3842.18000000,3830.66000000,3833.48000000,1815.93730000,1762135499999999,6967580.45667900,15071,1204.20330000,4620787.65383300,0
1762135500000000,3833.48000000,3836.09000000,3824.28000000,3829.76000000,3496.13840000,1762135799999999,13387744.53035700,26173,1553.58580000,5949222.10168400,0
1762135800000000,3829.77000000,3837.66000000,3825.08000000,3834.27000000,2814.36100000,1762136099999999,10783694.29221200,20354,1353.50720000,5186755.10747300,0
1762136100000000,3834.27000000,3835.19000000,3820.41000000,3826.43000000,3700.56310000,1762136399999999,14161614.12206300,22113,1978.69160000,7572753.55524700,0
1762136400000000,3826.44000000,3833.58000000,3826.44000000,3832.17000000,1828.30330000,1762136699999999,7002955.18641200,18044,1268.32790000,4858078.87580600,0
1762136700000000,3832.16000000,3833.65000000,3812.03000000,3813.76000000,8058.22350000,1762136999999999,30768402.74953600,27803,3215.91300000,12279377.51190300,0
1762137000000000,3813.77000000,3813.77000000,3787.41000000,3798.98000000,16910.97900000,1762137299999999,64286641.37899400,72267,6010.58320000,22842196.63353100,0
1762137300000000,3798.97000000,3803.02000000,3788.99000000,3792.99000000,5706.53800000,1762137599999999,21658421.33094900,41138,3064.52240000,11628559.41378500,0
1762137600000000,3792.99000000,3797.06000000,3788.39000000,3794.87000000,5261.63010000,1762137899999999,19953311.51493100,27150,2491.32920000,9448696.03087500,0
1762137900000000,3794.87000000,3796.27000000,3787.86000000,3790.96000000,3567.73970000,1762138199999999,13527670.12083500,31348,1716.21230000,6507112.56751500,0
1762138200000000,3790.95000000,3811.46000000,3789.76000000,3811.46000000,3581.92970000,1762138499999999,13617169.13669000,25339,2606.14030000,9907147.79193000,0
1762138500000000,3811.45000000,3811.98000000,3796.76000000,3799.38000000,3376.91920000,1762138799999999,12842365.59216100,22930,1666.86120000,6339657.05631100,0
1762138800000000,3799.38000000,3806.38000000,3798.42000000,3805.98000000,2190.23530000,1762139099999999,8329654.25953400,17924,1327.34380000,5048437.24362500,0
1762139100000000,3805.99000000,3807.28000000,3794.89000000,3794.89000000,2308.20330000,1762139399999999,8773598.03802800,19427,1219.10390000,4634813.99385800,0
1762139400000000,3794.88000000,3794.88000000,3746.64000000,3755.72000000,16081.65980000,1762139699999999,60545771.91386800,78347,5992.16670000,22550618.14967200,0
1762139700000000,3755.72000000,3771.00000000,3750.98000000,3763.33000000,4124.25660000,1762139999999999,15513514.70252400,39039,2162.02820000,8133871.60577000,0
1762140000000000,3763.33000000,3765.01000000,3747.50000000,3751.18000000,3288.91120000,1762140299999999,12347153.43642500,37852,1126.67170000,4229064.28476300,0
1762140300000000,3751.17000000,3754.00000000,3740.00000000,3752.27000000,2943.94630000,1762140599999999,11031581.88690900,31784,1143.97660000,4286612.03345000,0
1762140600000000,3752.26000000,3758.78000000,3732.73000000,3753.83000000,5382.44180000,1762140899999999,20155370.27566600,62370,2448.21970000,9171444.89745200,0
1762140900000000,3753.83000000,3761.11000000,3750.86000000,3754.09000000,1757.93400000,1762141199999999,6602200.25103000,28536,977.55430000,3672010.04521500,0
1762141200000000,3754.09000000,3760.00000000,3752.00000000,3752.46000000,906.06100000,1762141499999999,3403138.70379800,23570,414.11530000,1555556.01550900,0
1762141500000000,3752.47000000,3752.47000000,3736.34000000,3740.54000000,3471.03030000,1762141799999999,12993471.45152600,37076,1313.23250000,4916147.12103300,0
1762141800000000,3740.53000000,3743.35000000,3728.09000000,3734.06000000,3935.61950000,1762142099999999,14696034.52185500,41882,1632.66490000,6096356.53465600,0
1762142100000000,3734.06000000,3740.50000000,3729.50000000,3736.23000000,1504.48060000,1762142399999999,5618549.01557600,24482,728.60310000,2721180.18813200,0
1762142400000000,3736.23000000,3736.23000000,3722.82000000,3724.28000000,3828.91280000,1762142699999999,14282594.70012200,48018,1668.53760000,6224088.73428300,0
1762142700000000,3724.29000000,3727.50000000,3715.69000000,3722.44000000,4371.86830000,1762142999999999,16267709.65780600,52294,1981.96570000,7375832.21764800,0
1762143000000000,3722.45000000,3729.08000000,3719.99000000,3729.07000000,2060.85130000,1762143299999999,7675594.17234300,21197,1305.54680000,4863379.09828600,0
1762143300000000,3729.08000000,3731.00000000,3724.61000000,3729.13000000,2615.92160000,1762143599999999,9753249.57180800,23084,1457.00340000,5432474.04385500,0
1762143600000000,3729.13000000,3740.74000000,3727.11000000,3738.01000000,2835.31010000,1762143899999999,10587562.87216200,23803,1685.44370000,6294068.83736500,0
1762143900000000,3738.01000000,3744.94000000,3734.50000000,3738.35000000,4209.55500000,1762144199999999,15740456.59456200,17651,2018.87590000,7549082.23851100,0
1762144200000000,3738.35000000,3740.01000000,3733.20000000,3740.00000000,2545.42210000,1762144499999999,9512280.67601800,16269,1916.19250000,7161185.41505600,0
1762144500000000,3740.01000000,3743.02000000,3736.05000000,3740.99000000,1919.98260000,1762144799999999,7180328.34725200,14360,1248.75120000,4669913.87862700,0
1762144800000000,3740.99000000,3741.00000000,3729.49000000,3729.50000000,2347.72450000,1762145099999999,8769826.32894100,13786,1271.65430000,4750608.60884200,0
1762145100000000,3729.50000000,3736.72000000,3729.49000000,3736.71000000,1650.89720000,1762145399999999,6161957.71732100,14810,1295.31790000,4834692.27701300,0
1762145400000000,3736.72000000,3749.35000000,3736.72000000,3747.42000000,3111.85250000,1762145699999999,11645509.02043600,15638,2528.75420000,9462929.41599400,0
1762145700000000,3747.42000000,3747.42000000,3742.73000000,3746.75000000,972.27130000,1762145999999999,3641178.69506500,9156,406.45090000,1522152.70489100,0
1762146000000000,3746.74000000,3752.75000000,3745.17000000,3752.55000000,1234.16910000,1762146299999999,4627430.00581700,12218,727.63090000,2728211.90537100,0
1762146300000000,3752.56000000,3760.00000000,3751.73000000,3759.63000000,1487.57780000,1762146599999999,5587213.25550100,13306,1031.52260000,3874395.98817900,0
1762146600000000,3759.64000000,3765.46000000,3747.84000000,3761.68000000,3007.41280000,1762146899999999,11301575.25884200,17985,1704.03020000,6403340.61475100,0
1762146900000000,3761.68000000,3763.54000000,3751.10000000,3751.10000000,1215.28910000,1762147199999999,4566066.78847900,15419,448.85000000,1686197.07564200,0
1762147200000000,3751.10000000,3758.88000000,3750.73000000,3754.90000000,747.64780000,1762147499999999,2806666.76352300,16154,467.95850000,1756700.93087600,0
1762147500000000,3754.89000000,3759.16000000,3751.43000000,3757.38000000,601.47530000,1762147799999999,2258991.09278300,11361,357.52030000,1342898.21917900,0
1762147800000000,3757.39000000,3759.19000000,3752.76000000,3753.34000000,686.86550000,1762148099999999,2579702.68271300,11602,321.22080000,1206458.24225800,0
1762148100000000,3753.34000000,3753.72000000,3738.00000000,3740.73000000,2235.72700000,1762148399999999,8373393.69470200,20365,600.94610000,2249850.34099200,0
1762148400000000,3740.73000000,3740.73000000,3734.60000000,3736.50000000,1136.19060000,1762148699999999,4246565.09021900,17880,400.04560000,1495180.70478100,0
1762148700000000,3736.50000000,3737.20000000,3728.01000000,3731.18000000,1757.96900000,1762148999999999,6559174.38656600,18470,529.31000000,1975140.76460800,0
1762149000000000,3731.18000000,3736.49000000,3729.32000000,3731.24000000,1344.28820000,1762149299999999,5018113.77316300,18625,615.19300000,2296407.92466100,0
1762149300000000,3731.24000000,3733.69000000,3729.79000000,3731.94000000,854.52500000,1762149599999999,3189087.59698500,11513,253.46770000,945892.96875700,0
1762149600000000,3731.94000000,3737.58000000,3728.87000000,3735.58000000,1034.59180000,1762149899999999,3863362.22817800,20731,613.83650000,2291969.58603300,0
1762149900000000,3735.58000000,3741.01000000,3733.60000000,3733.61000000,853.31550000,1762150199999999,3188483.09113500,18787,412.44690000,1541170.49784300,0
1762150200000000,3733.60000000,3733.61000000,3717.00000000,3719.65000000,2985.77910000,1762150499999999,11113201.06083400,31953,1038.99280000,3867229.61147500,0
1762150500000000,3719.65000000,3731.25000000,3717.01000000,3721.51000000,1602.72040000,1762150799999999,5970822.11642700,20699,788.54190000,2936986.28369400,0
1762150800000000,3721.50000000,3729.94000000,3721.10000000,3727.40000000,1004.20840000,1762151099999999,3740750.52022100,20066,524.80400000,1954947.35399700,0
1762151100000000,3727.40000000,3729.91000000,3722.04000000,3724.02000000,1045.38880000,1762151399999999,3893921.86960300,14556,401.96410000,1497135.33934600,0
1762151400000000,3724.02000000,3726.20000000,3718.26000000,3722.39000000,2691.49420000,1762151699999999,10015286.57057300,19428,1809.93020000,6733911.66925900,0
1762151700000000,3722.38000000,3731.49000000,3721.54000000,3722.96000000,1069.56940000,1762151999999999,3986845.41194900,18458,579.36660000,2160019.30776800,0
1762152000000000,3722.95000000,3723.81000000,3704.96000000,3709.69000000,5816.74640000,1762152299999999,21588553.51414600,34682,2921.04640000,10838994.72765800,0
1762152300000000,3709.68000000,3709.68000000,3684.00000000,3702.55000000,16372.63830000,1762152599999999,60530229.61351800,73777,5669.17440000,20955556.48902100,0
1762152600000000,3702.54000000,3719.88000000,3701.87000000,3712.43000000,4552.14610000,1762152899999999,16900125.39649900,40674,3003.54080000,11149468.69736600,0
1762152900000000,3712.42000000,3719.00000000,3706.17000000,3718.50000000,2605.25650000,1762153199999999,9672134.97591100,22125,1216.80020000,4519795.43455900,0
1762153200000000,3718.50000000,3718.60000000,3708.19000000,3708.19000000,1889.17330000,1762153499999999,7016104.63510200,28648,796.73760000,2958651.06354800,0
1762153500000000,3708.20000000,3714.59000000,3699.19000000,3711.44000000,2912.88510000,1762153799999999,10794466.33132600,32279,1199.44100000,4445462.81456600,0
1762153800000000,3711.45000000,3719.26000000,3709.50000000,3716.66000000,1609.03180000,1762154099999999,5977293.64883400,22880,865.71190000,3215745.75190100,0
1762154100000000,3716.66000000,3719.79000000,3713.94000000,3714.49000000,1744.11190000,1762154399999999,6482289.43250900,20811,796.93820000,2962246.04339300,0
1762154400000000,3714.49000000,3733.32000000,3712.00000000,3731.69000000,4496.39360000,1762154699999999,16737702.92893400,26821,3077.77900000,11455908.20199100,0
1762154700000000,3731.68000000,3733.53000000,3723.17000000,3726.91000000,2225.07940000,1762154999999999,8295261.68945700,21123,1128.74280000,4208219.69969000,0
1762155000000000,3726.91000000,3734.50000000,3723.35000000,3728.89000000,1300.14450000,1762155299999999,4848758.26648600,17449,746.40430000,2783314.45303300,0
1762155300000000,3728.89000000,3736.84000000,3726.18000000,3732.71000000,1535.37610000,1762155599999999,5728984.87759800,19628,974.71250000,3637362.63254200,0
1762155600000000,3732.72000000,3734.46000000,3705.49000000,3712.14000000,6286.82930000,1762155899999999,23377467.76538600,26655,1036.15320000,3854293.67983000,0
1762155900000000,3712.14000000,3715.51000000,3703.12000000,3715.51000000,7361.05220000,1762156199999999,27315986.00326600,20796,2045.72720000,7592331.63497400,0
1762156200000000,3715.50000000,3721.26000000,3714.21000000,3717.89000000,2136.61880000,1762156499999999,7943070.31464200,14806,1294.67660000,4813092.63903300,0
1762156500000000,3717.89000000,3720.23000000,3712.92000000,3714.58000000,1268.81840000,1762156799999999,4716064.79279400,12859,793.68560000,2950114.27804900,0
1762156800000000,3714.54000000,3716.96000000,3711.00000000,3716.12000000,969.56930000,1762157099999999,3600893.48209000,13609,550.45410000,2044257.04235800,0
1762157100000000,3716.12000000,3717.52000000,3710.38000000,3713.40000000,1875.56380000,1762157399999999,6964446.88790400,18947,950.06990000,3527727.80041200,0
1762157400000000,3713.41000000,3718.15000000,3713.28000000,3714.07000000,1029.42890000,1762157699999999,3825225.63092300,13587,630.33420000,2342030.40498000,0
1762157700000000,3714.07000000,3715.83000000,3706.51000000,3711.83000000,1083.04080000,1762157999999999,4020179.46439900,18734,536.26640000,1990469.89510700,0
1762158000000000,3711.83000000,3711.97000000,3702.53000000,3703.10000000,1450.77780000,1762158299999999,5377813.40087200,21143,587.81790000,2179587.17322900,0
1762158300000000,3703.11000000,3704.65000000,3694.31000000,3701.58000000,3009.45160000,1762158599999999,11134349.05207800,24840,1409.96480000,5216033.75844900,0
1762158600000000,3701.58000000,3705.65000000,3699.00000000,3702.36000000,826.91300000,1762158899999999,3061921.90264500,19512,316.97430000,1173646.07769300,0
1762158900000000,3702.36000000,3704.97000000,3689.50000000,3692.76000000,2021.85460000,1762159199999999,7471859.33468700,26207,717.23020000,2650780.49300600,0
1762159200000000,3692.75000000,3699.91000000,3691.00000000,3698.58000000,3219.33260000,1762159499999999,11900556.18184700,22460,918.64170000,3395341.23314300,0
1762159500000000,3698.58000000,3699.77000000,3683.65000000,3690.46000000,7709.66510000,1762159799999999,28450838.82273300,31261,1959.76420000,7233820.25820700,0
1762159800000000,3690.45000000,3720.10000000,3689.76000000,3718.42000000,5849.71150000,1762160099999999,21700561.86116700,36990,4050.90890000,15027390.75202400,0
1762160100000000,3718.41000000,3718.50000000,3709.74000000,3716.42000000,1868.18530000,1762160399999999,6937519.77229100,15179,971.94940000,3609524.66550100,0
1762160400000000,3716.42000000,3724.50000000,3713.43000000,3724.49000000,1597.18310000,1762160699999999,5942487.06176900,19795,825.83180000,3072710.71441200,0
1762160700000000,3724.50000000,3740.00000000,3723.58000000,3731.54000000,3520.90510000,1762160999999999,13145069.96681200,28538,2197.85770000,8205030.18418900,0
1762161000000000,3731.54000000,3738.82000000,3730.28000000,3735.32000000,1737.39710000,1762161299999999,6488437.55010300,17102,881.91020000,3293151.68917700,0
1762161300000000,3735.32000000,3735.32000000,3724.57000000,3725.48000000,1954.15290000,1762161599999999,7288650.32924300,15817,820.22500000,3059725.67491400,0
1762161600000000,3725.49000000,3725.49000000,3712.50000000,3712.50000000,1587.58230000,1762161899999999,5902597.92653200,17210,670.75350000,2493823.65985700,0
1762161900000000,3712.50000000,3717.29000000,3703.46000000,3713.71000000,3128.92440000,1762162199999999,11608172.55192000,21584,936.19760000,3475023.15003300,0
1762162200000000,3713.70000000,3720.00000000,3708.36000000,3709.12000000,1993.30660000,1762162499999999,7399257.86337400,18680,1139.51930000,4229800.01509600,0
1762162500000000,3709.12000000,3713.62000000,3705.64000000,3706.20000000,1767.68920000,1762162799999999,6554817.33224800,15645,467.00920000,1732255.03936800,0
1762162800000000,3706.20000000,3708.81000000,3702.70000000,3708.61000000,1353.98930000,1762163099999999,5017780.70937300,12270,543.99590000,2015943.47354900,0
1762163100000000,3708.62000000,3710.41000000,3703.30000000,3707.28000000,1023.35180000,1762163399999999,3793257.45429800,15845,339.30470000,1257743.11652700,0
1762163400000000,3707.28000000,3707.95000000,3698.44000000,3699.42000000,1517.97540000,1762163699999999,5618032.42353400,18970,528.47490000,1956234.45605500,0
1762163700000000,3699.43000000,3706.46000000,3696.00000000,3703.24000000,2051.48750000,1762163999999999,7593800.98732200,17743,1027.07400000,3802388.35613500,0
1762164000000000,3703.24000000,3712.60000000,3703.11000000,3704.38000000,1253.33110000,1762164299999999,4646173.08090200,17711,530.76520000,1967762.39533000,0
1762164300000000,3704.39000000,3714.01000000,3704.39000000,3712.72000000,688.17880000,1762164599999999,2553621.39887500,13910,471.15930000,1748394.28597900,0
1762164600000000,3712.72000000,3716.28000000,3707.41000000,3712.14000000,1194.11810000,1762164899999999,4432340.58597400,12821,637.36620000,2366240.83019400,0
1762164900000000,3712.13000000,3713.93000000,3711.50000000,3713.91000000,550.89600000,1762165199999999,2045395.72407900,8206,314.86790000,1169045.53810700,0
1762165200000000,3713.92000000,3715.59000000,3711.23000000,3714.10000000,702.77030000,1762165499999999,2609701.88956300,9083,273.81810000,1016784.91374800,0
1762165500000000,3714.10000000,3719.09000000,3711.40000000,3717.64000000,999.69190000,1762165799999999,3713977.03208100,9970,599.27900000,2226505.50424700,0
1762165800000000,3717.63000000,3717.63000000,3704.63000000,3707.01000000,1190.02390000,1762166099999999,4412003.89190200,11980,589.53640000,2184864.75945200,0
1762166100000000,3707.01000000,3710.00000000,3705.00000000,3706.71000000,1458.36670000,1762166399999999,5406294.35110100,12636,822.89350000,3050217.64640000,0
1762166400000000,3706.72000000,3710.98000000,3702.50000000,3703.70000000,1232.62740000,1762166699999999,4569636.58290400,14799,681.62830000,2527464.58361400,0
1762166700000000,3703.70000000,3706.32000000,3696.94000000,3704.35000000,2032.19050000,1762166999999999,7521362.17080900,16984,801.68440000,2966881.01901200,0
1762167000000000,3704.35000000,3705.57000000,3696.74000000,3697.64000000,1302.93200000,1762167299999999,4821338.55070800,12673,550.79660000,2038076.46031900,0
1762167300000000,3697.63000000,3702.24000000,3662.88000000,3675.99000000,10853.10540000,1762167599999999,39884450.79906300,44035,4816.48210000,17691427.48994900,0
1762167600000000,3675.99000000,3705.99000000,3673.04000000,3699.52000000,10954.97830000,1762167899999999,40418638.95219400,60446,4738.32700000,17485162.04001100,0
1762167900000000,3699.51000000,3706.21000000,3694.02000000,3701.52000000,5864.36760000,1762168199999999,21709344.51064100,26189,1296.02130000,4796709.90999700,0
1762168200000000,3701.52000000,3705.56000000,3696.40000000,3696.40000000,3518.04680000,1762168499999999,13018506.41132500,19792,686.10340000,2539396.28341400,0
1762168500000000,3696.40000000,3724.97000000,3696.33000000,3709.31000000,4445.74960000,1762168799999999,16510549.06125000,30506,2920.85500000,10844613.25188200,0
1762168800000000,3709.31000000,3710.03000000,3698.07000000,3698.98000000,1310.31980000,1762169099999999,4852811.92739000,17038,544.48390000,2016370.12463600,0
1762169100000000,3698.98000000,3708.70000000,3697.08000000,3706.50000000,1407.96600000,1762169399999999,5213656.58348300,18656,967.42640000,3582289.69133100,0
1762169400000000,3706.50000000,3709.19000000,3700.63000000,3702.37000000,743.25840000,1762169699999999,2754730.80090000,12646,406.33970000,1506247.83472500,0
1762169700000000,3702.37000000,3706.72000000,3696.87000000,3705.51000000,948.93960000,1762169999999999,3513029.76795300,14927,318.29450000,1178577.84700400,0
1762170000000000,3705.52000000,3711.37000000,3705.13000000,3710.89000000,564.62190000,1762170299999999,2094033.83489700,9758,363.77300000,1349140.63634900,0
1762170300000000,3710.89000000,3718.45000000,3709.59000000,3718.26000000,1411.08230000,1762170599999999,5241258.24305200,20034,850.46680000,3159180.20436600,0
1762170600000000,3718.26000000,3719.09000000,3710.44000000,3715.83000000,1170.42800000,1762170899999999,4347954.97841600,16859,564.86430000,2097848.43625200,0
1762170900000000,3715.84000000,3715.84000000,3709.10000000,3711.68000000,839.92680000,1762171199999999,3117495.60038200,9137,376.76830000,1398423.97628000,0
1762171200000000,3711.68000000,3719.73000000,3709.05000000,3714.60000000,2206.10370000,1762171499999999,8191897.54523000,18925,1581.69710000,5872846.84756800,0
1762171500000000,3714.60000000,3715.38000000,3705.00000000,3714.58000000,1962.17530000,1762171799999999,7282537.52019400,27683,760.79140000,2823896.04596000,0
1762171800000000,3714.59000000,3727.50000000,3714.33000000,3722.78000000,1883.72350000,1762172099999999,7011595.87161600,19667,1220.76020000,4544263.77117000,0
1762172100000000,3722.78000000,3728.64000000,3722.77000000,3725.54000000,1203.04600000,1762172399999999,4483053.38216600,19533,596.59160000,2223196.30076700,0
1762172400000000,3725.54000000,3728.00000000,3721.46000000,3721.87000000,1391.09410000,1762172699999999,5180053.92437800,15273,830.85730000,3093440.91079300,0
1762172700000000,3721.87000000,3726.92000000,3719.41000000,3726.00000000,1450.33520000,1762172999999999,5401395.87322400,14413,931.86930000,3470656.44782100,0
1762173000000000,3725.99000000,3726.55000000,3717.94000000,3718.60000000,918.71980000,1762173299999999,3418220.98325900,12017,380.13750000,1414103.65363200,0
1762173300000000,3718.61000000,3720.53000000,3712.51000000,3716.45000000,2097.65290000,1762173599999999,7793823.32734000,12886,415.63050000,1544253.95911000,0
1762173600000000,3716.45000000,3719.07000000,3713.18000000,3713.75000000,865.48910000,1762173899999999,3215720.32702400,11271,487.75090000,1812251.18019300,0
1762173900000000,3713.76000000,3719.10000000,3713.65000000,3718.25000000,606.80430000,1762174199999999,2254906.20097600,9996,278.93780000,1036425.77150300,0
1762174200000000,3718.26000000,3719.09000000,3713.28000000,3713.89000000,460.68830000,1762174499999999,1711840.34710600,10356,148.91360000,553343.42752600,0
1762174500000000,3713.90000000,3714.93000000,3708.10000000,3709.34000000,948.93700000,1762174799999999,3520699.67050000,11020,225.27340000,835636.51755800,0
1762174800000000,3709.33000000,3709.33000000,3703.94000000,3708.00000000,1296.17660000,1762175099999999,4804782.18915700,12298,398.40210000,1476608.29509300,0
1762175100000000,3708.00000000,3710.49000000,3699.01000000,3699.92000000,1042.16770000,1762175399999999,3859170.68813400,15073,359.39780000,1330799.56109700,0
1762175400000000,3699.91000000,3704.24000000,3693.97000000,3701.99000000,2021.53170000,1762175699999999,7477649.96915400,16893,1009.46470000,3734561.89018900,0
1762175700000000,3701.99000000,3702.00000000,3696.41000000,3696.42000000,1101.73700000,1762175999999999,4076342.93532500,15121,271.71120000,1005293.90098300,0
1762176000000000,3696.42000000,3700.82000000,3696.42000000,3700.20000000,1095.78980000,1762176299999999,4052723.88796600,11129,537.67870000,1988641.43672800,0
1762176300000000,3700.20000000,3716.65000000,3699.72000000,3705.63000000,3947.21880000,1762176599999999,14634882.88910000,20724,2272.91530000,8426025.95063300,0
1762176600000000,3705.64000000,3721.23000000,3705.63000000,3720.79000000,2289.49450000,1762176899999999,8505171.76017000,18285,1321.56470000,4909892.99462500,0
1762176900000000,3720.79000000,3723.88000000,3717.12000000,3720.07000000,1392.04830000,1762177199999999,5180121.48296500,16142,812.85270000,3024894.93003600,0
1762177200000000,3720.07000000,3721.00000000,3714.69000000,3715.62000000,858.28760000,1762177499999999,3189951.28583500,11153,295.99010000,1099870.34489500,0
1762177500000000,3715.63000000,3723.84000000,3714.16000000,3721.99000000,5658.05800000,1762177799999999,21042860.34935500,15952,3042.28910000,11312839.90966800,0
1762177800000000,3721.99000000,3725.98000000,3713.69000000,3725.66000000,6283.93480000,1762178099999999,23374946.58702800,13966,2512.31430000,9344676.62116000,0
1762178100000000,3725.66000000,3728.77000000,3720.04000000,3720.38000000,1354.79060000,1762178399999999,5047108.62634500,11652,904.21360000,3369007.27038600,0
1762178400000000,3720.38000000,3727.54000000,3720.38000000,3726.46000000,3168.22140000,1762178699999999,11801598.26623100,23334,1583.95710000,5900048.61649800,0
1762178700000000,3726.47000000,3748.64000000,3726.46000000,3734.73000000,9302.04760000,1762178999999999,34781284.36150800,41659,3743.47890000,13994669.56078700,0
1762179000000000,3734.73000000,3738.31000000,3729.00000000,3729.00000000,16507.67900000,1762179299999999,61608987.66369100,29460,2214.66610000,8266604.60642500,0
1762179300000000,3729.00000000,3729.00000000,3723.00000000,3725.59000000,5620.99270000,1762179599999999,20938460.65106300,23236,1253.40570000,4668994.99286900,0
1762179600000000,3725.59000000,3729.56000000,3722.00000000,3722.32000000,3502.52710000,1762179899999999,13042713.99472200,12450,828.04970000,3085081.59320600,0
1762179900000000,3722.38000000,3726.11000000,3720.21000000,3722.76000000,5937.83120000,1762180199999999,22099410.50389400,20047,1314.36270000,4892428.88543300,0
1762180200000000,3722.76000000,3725.50000000,3713.04000000,3714.89000000,5222.25880000,1762180499999999,19421287.27958600,45360,1673.42440000,6222797.84709100,0
1762180500000000,3714.89000000,3727.88000000,3705.94000000,3723.42000000,4252.44330000,1762180799999999,15802259.35022100,48238,2076.07810000,7718051.69901500,0
1762180800000000,3723.41000000,3723.41000000,3711.00000000,3716.00000000,5497.64970000,1762181099999999,20414262.64775400,31413,1046.32230000,3886771.61787400,0
